Fecha,Precio
29/10/2015,"50,16"
28/10/2015,"42,94"
27/10/2015,"47,19"
26/10/2015,"49,10"
25/10/2015,"44,26"
24/10/2015,"50,96"
23/10/2015,"56,76"
22/10/2015,"51,42"
21/10/2015,"48,88"
20/10/2015,"47,24"
19/10/2015,"54,84"
18/10/2015,"49,46"
17/10/2015,"45,52"
16/10/2015,"58,00"
15/10/2015,"54,28"
14/10/2015,"49,74"
13/10/2015,"50,07"
12/10/2015,"47,93"
11/10/2015,"47,02"
10/10/2015,"48,57"
9/10/2015,"56,02"
8/10/2015,"56,60"
7/10/2015,"58,88"
6/10/2015,"44,53"
5/10/2015,"41,30"
4/10/2015,"37,64"
3/10/2015,"50,40"
2/10/2015,"57,59"
1/10/2015,"57,38"
30/9/2015,"56,01"
29/9/2015,"54,25"
28/9/2015,"51,44"
27/9/2015,"46,09"
26/9/2015,"50,82"
25/9/2015,"52,37"
24/9/2015,"52,49"
23/9/2015,"49,83"
22/9/2015,"48,81"
21/9/2015,"54,52"
20/9/2015,"46,22"
19/9/2015,"47,30"
18/9/2015,"53,85"
17/9/2015,"48,24"
16/9/2015,"34,66"
15/9/2015,"46,95"
14/9/2015,"49,66"
13/9/2015,"35,92"
12/9/2015,"51,63"
11/9/2015,"55,70"
10/9/2015,"59,65"
9/9/2015,"60,97"
8/9/2015,"61,28"
7/9/2015,"59,04"
6/9/2015,"51,07"
5/9/2015,"51,89"
4/9/2015,"54,79"
3/9/2015,"54,74"
2/9/2015,"58,19"
1/9/2015,"57,97"
31/8/2015,"63,52"
30/8/2015,"46,82"
29/8/2015,"52,40"
28/8/2015,"60,31"
27/8/2015,"51,28"
26/8/2015,"54,95"
25/8/2015,"60,41"
24/8/2015,"53,01"
23/8/2015,"32,68"
22/8/2015,"53,87"
21/8/2015,"61,87"
20/8/2015,"57,73"
19/8/2015,"57,34"
18/8/2015,"55,93"
17/8/2015,"60,01"
16/8/2015,"52,05"
15/8/2015,"49,14"
14/8/2015,"55,22"
13/8/2015,"52,27"
12/8/2015,"59,50"
11/8/2015,"62,11"
10/8/2015,"60,28"
9/8/2015,"46,46"
8/8/2015,"54,93"
7/8/2015,"62,83"
6/8/2015,"62,49"
5/8/2015,"61,44"
4/8/2015,"61,71"
3/8/2015,"61,34"
2/8/2015,"45,79"
1/8/2015,"53,47"
31/7/2015,"55,64"
30/7/2015,"56,33"
29/7/2015,"60,47"
28/7/2015,"62,74"
27/7/2015,"60,65"
26/7/2015,"49,39"
25/7/2015,"51,58"
24/7/2015,"59,71"
23/7/2015,"64,50"
22/7/2015,"64,03"
21/7/2015,"65,25"
20/7/2015,"63,87"
19/7/2015,"56,23"
18/7/2015,"61,93"
17/7/2015,"63,49"
16/7/2015,"64,25"
15/7/2015,"61,59"
14/7/2015,"60,42"
13/7/2015,"62,51"
12/7/2015,"52,43"
11/7/2015,"55,93"
10/7/2015,"62,95"
9/7/2015,"59,73"
8/7/2015,"59,26"
7/7/2015,"61,06"
6/7/2015,"59,48"
5/7/2015,"50,30"
4/7/2015,"56,61"
3/7/2015,"60,18"
2/7/2015,"63,98"
1/7/2015,"59,47"
30/6/2015,"59,02"
29/6/2015,"58,98"
28/6/2015,"49,56"
27/6/2015,"56,04"
26/6/2015,"62,51"
25/6/2015,"60,94"
24/6/2015,"59,46"
23/6/2015,"58,54"
22/6/2015,"60,77"
21/6/2015,"47,35"
20/6/2015,"46,13"
19/6/2015,"48,48"
18/6/2015,"45,69"
17/6/2015,"48,55"
16/6/2015,"53,52"
15/6/2015,"55,80"
14/6/2015,"50,87"
13/6/2015,"56,37"
12/6/2015,"58,21"
11/6/2015,"60,77"
10/6/2015,"57,10"
9/6/2015,"57,19"
8/6/2015,"55,87"
7/6/2015,"46,16"
6/6/2015,"48,44"
5/6/2015,"55,77"
4/6/2015,"56,41"
3/6/2015,"55,38"
2/6/2015,"56,21"
1/6/2015,"55,78"
31/5/2015,"47,76"
30/5/2015,"50,84"
29/5/2015,"54,62"
28/5/2015,"52,67"
27/5/2015,"48,55"
26/5/2015,"47,58"
25/5/2015,"48,23"
24/5/2015,"31,64"
23/5/2015,"34,38"
22/5/2015,"44,21"
21/5/2015,"43,68"
20/5/2015,"45,93"
19/5/2015,"42,19"
18/5/2015,"51,82"
17/5/2015,"29,36"
16/5/2015,"34,01"
15/5/2015,"43,28"
14/5/2015,"44,68"
13/5/2015,"48,98"
12/5/2015,"52,64"
11/5/2015,"52,39"
10/5/2015,"42,10"
9/5/2015,"52,80"
8/5/2015,"38,35"
7/5/2015,"49,46"
6/5/2015,"59,78"
5/5/2015,"44,33"
4/5/2015,"44,89"
3/5/2015,"38,41"
2/5/2015,"40,39"
1/5/2015,"38,81"
30/4/2015,"53,77"
29/4/2015,"59,27"
28/4/2015,"55,52"
27/4/2015,"43,02"
26/4/2015,"31,60"
25/4/2015,"44,27"
24/4/2015,"56,22"
23/4/2015,"61,63"
22/4/2015,"49,49"
21/4/2015,"48,42"
20/4/2015,"55,29"
19/4/2015,"40,74"
18/4/2015,"48,12"
17/4/2015,"56,30"
16/4/2015,"50,91"
15/4/2015,"48,95"
14/4/2015,"43,01"
13/4/2015,"47,15"
12/4/2015,"33,26"
11/4/2015,"49,83"
10/4/2015,"56,10"
9/4/2015,"51,32"
8/4/2015,"41,47"
7/4/2015,"44,51"
6/4/2015,"37,58"
5/4/2015,"23,62"
4/4/2015,"25,37"
3/4/2015,"35,82"
2/4/2015,"37,72"
1/4/2015,"29,87"
31/3/2015,"43,50"
30/3/2015,"41,71"
29/3/2015,"30,97"
28/3/2015,"44,07"
27/3/2015,"45,82"
26/3/2015,"45,08"
25/3/2015,"42,55"
24/3/2015,"45,91"
23/3/2015,"53,39"
22/3/2015,"40,53"
21/3/2015,"43,31"
20/3/2015,"39,11"
19/3/2015,"38,56"
18/3/2015,"46,70"
17/3/2015,"46,59"
16/3/2015,"54,16"
15/3/2015,"41,30"
14/3/2015,"40,81"
13/3/2015,"41,82"
12/3/2015,"46,60"
11/3/2015,"48,50"
10/3/2015,"53,50"
9/3/2015,"46,28"
8/3/2015,"37,60"
7/3/2015,"45,49"
6/3/2015,"47,91"
5/3/2015,"26,50"
4/3/2015,"35,16"
3/3/2015,"54,60"
2/3/2015,"42,73"
1/3/2015,"25,80"
28/2/2015,"34,99"
27/2/2015,"39,64"
26/2/2015,"40,50"
25/2/2015,"34,02"
24/2/2015,"26,18"
23/2/2015,"29,65"
22/2/2015,"16,35"
21/2/2015,"35,40"
20/2/2015,"52,01"
19/2/2015,"56,27"
18/2/2015,"45,82"
17/2/2015,"39,83"
16/2/2015,"51,23"
15/2/2015,"28,90"
14/2/2015,"39,02"
13/2/2015,"51,47"
12/2/2015,"65,34"
11/2/2015,"63,70"
10/2/2015,"60,21"
9/2/2015,"51,60"
8/2/2015,"40,22"
7/2/2015,"53,09"
6/2/2015,"46,12"
5/2/2015,"42,65"
4/2/2015,"39,52"
3/2/2015,"43,39"
2/2/2015,"48,26"
1/2/2015,"16,53"
31/1/2015,"17,18"
30/1/2015,"33,56"
29/1/2015,"44,35"
28/1/2015,"57,45"
27/1/2015,"55,58"
26/1/2015,"57,59"
25/1/2015,"40,69"
24/1/2015,"46,94"
23/1/2015,"53,65"
22/1/2015,"50,64"
21/1/2015,"52,12"
20/1/2015,"60,57"
19/1/2015,"52,17"
18/1/2015,"42,80"
17/1/2015,"46,61"
16/1/2015,"52,64"
15/1/2015,"47,66"
14/1/2015,"61,50"
13/1/2015,"56,88"
12/1/2015,"58,20"
11/1/2015,"46,52"
10/1/2015,"56,75"
9/1/2015,"63,60"
8/1/2015,"65,72"
7/1/2015,"64,40"
6/1/2015,"53,42"
5/1/2015,"59,78"
4/1/2015,"45,76"
3/1/2015,"53,77"
2/1/2015,"54,32"
1/1/2015,"46,70"
31/12/2014,"46,38"
30/12/2014,"41,40"
29/12/2014,"36,00"
28/12/2014,"20,09"
27/12/2014,"35,15"
26/12/2014,"43,86"
25/12/2014,"41,90"
24/12/2014,"48,84"
23/12/2014,"56,00"
22/12/2014,"54,41"
21/12/2014,"47,41"
20/12/2014,"50,86"
19/12/2014,"58,71"
18/12/2014,"54,92"
17/12/2014,"49,08"
16/12/2014,"49,94"
15/12/2014,"54,73"
14/12/2014,"47,95"
13/12/2014,"45,95"
12/12/2014,"52,61"
11/12/2014,"55,26"
10/12/2014,"52,55"
9/12/2014,"43,52"
8/12/2014,"45,57"
7/12/2014,"33,47"
6/12/2014,"44,23"
5/12/2014,"56,87"
4/12/2014,"60,53"
3/12/2014,"55,82"
2/12/2014,"45,37"
1/12/2014,"42,26"
30/11/2014,"25,16"
29/11/2014,"43,94"
28/11/2014,"40,24"
27/11/2014,"48,06"
26/11/2014,"65,73"
25/11/2014,"64,87"
24/11/2014,"57,35"
23/11/2014,"35,47"
22/11/2014,"44,85"
21/11/2014,"47,24"
20/11/2014,"44,33"
19/11/2014,"52,81"
18/11/2014,"55,54"
17/11/2014,"48,85"
16/11/2014,"16,43"
15/11/2014,"23,29"
14/11/2014,"45,79"
13/11/2014,"45,49"
12/11/2014,"44,94"
11/11/2014,"42,66"
10/11/2014,"57,40"
9/11/2014,"48,18"
8/11/2014,"48,80"
7/11/2014,"50,15"
6/11/2014,"57,83"
5/11/2014,"55,46"
4/11/2014,"45,10"
3/11/2014,"44,79"
2/11/2014,"45,96"
1/11/2014,"57,27"
31/10/2014,"51,41"
30/10/2014,"63,08"
29/10/2014,"63,50"
28/10/2014,"60,72"
27/10/2014,"64,13"
26/10/2014,"49,56"
25/10/2014,"56,64"
24/10/2014,"60,57"
23/10/2014,"60,89"
22/10/2014,"51,08"
21/10/2014,"64,99"
20/10/2014,"58,18"
19/10/2014,"43,75"
18/10/2014,"40,91"
17/10/2014,"42,78"
16/10/2014,"43,05"
15/10/2014,"43,41"
14/10/2014,"56,56"
13/10/2014,"49,19"
12/10/2014,"42,83"
11/10/2014,"62,58"
10/10/2014,"71,06"
9/10/2014,"53,93"
8/10/2014,"48,75"
7/10/2014,"48,74"
6/10/2014,"53,46"
5/10/2014,"47,35"
4/10/2014,"62,46"
3/10/2014,"69,91"
2/10/2014,"62,02"
1/10/2014,"61,31"
30/9/2014,"66,98"
29/9/2014,"66,13"
28/9/2014,"53,94"
27/9/2014,"53,92"
26/9/2014,"60,19"
25/9/2014,"58,86"
24/9/2014,"60,05"
23/9/2014,"62,69"
22/9/2014,"59,62"
21/9/2014,"56,44"
20/9/2014,"56,97"
19/9/2014,"58,57"
18/9/2014,"54,86"
17/9/2014,"52,44"
16/9/2014,"52,21"
15/9/2014,"61,11"
14/9/2014,"54,46"
13/9/2014,"56,82"
12/9/2014,"59,42"
11/9/2014,"56,70"
10/9/2014,"61,71"
9/9/2014,"65,39"
8/9/2014,"62,22"
7/9/2014,"52,87"
6/9/2014,"58,45"
5/9/2014,"63,12"
4/9/2014,"67,25"
3/9/2014,"60,15"
2/9/2014,"58,61"
1/9/2014,"54,56"
31/8/2014,"46,96"
30/8/2014,"48,69"
29/8/2014,"57,23"
28/8/2014,"57,02"
27/8/2014,"54,35"
26/8/2014,"48,75"
25/8/2014,"54,41"
24/8/2014,"46,82"
23/8/2014,"48,14"
22/8/2014,"51,13"
21/8/2014,"54,65"
20/8/2014,"54,17"
19/8/2014,"52,38"
18/8/2014,"52,40"
17/8/2014,"43,29"
16/8/2014,"41,73"
15/8/2014,"45,26"
14/8/2014,"49,47"
13/8/2014,"44,50"
12/8/2014,"48,50"
11/8/2014,"50,80"
10/8/2014,"43,64"
9/8/2014,"48,34"
8/8/2014,"50,66"
7/8/2014,"53,25"
6/8/2014,"51,50"
5/8/2014,"52,94"
4/8/2014,"52,94"
3/8/2014,"46,21"
2/8/2014,"45,67"
1/8/2014,"51,43"
31/7/2014,"54,33"
30/7/2014,"49,54"
29/7/2014,"44,88"
28/7/2014,"46,12"
27/7/2014,"43,48"
26/7/2014,"45,39"
25/7/2014,"49,08"
24/7/2014,"54,33"
23/7/2014,"56,58"
22/7/2014,"53,45"
21/7/2014,"53,95"
20/7/2014,"36,29"
19/7/2014,"43,21"
18/7/2014,"51,70"
17/7/2014,"48,62"
16/7/2014,"54,80"
15/7/2014,"56,07"
14/7/2014,"54,87"
13/7/2014,"45,12"
12/7/2014,"44,90"
11/7/2014,"41,61"
10/7/2014,"38,82"
9/7/2014,"39,56"
8/7/2014,"48,92"
7/7/2014,"46,04"
6/7/2014,"37,78"
5/7/2014,"45,23"
4/7/2014,"56,32"
3/7/2014,"51,94"
2/7/2014,"51,72"
1/7/2014,"49,88"
30/6/2014,"53,45"
29/6/2014,"36,06"
28/6/2014,"44,27"
27/6/2014,"62,90"
26/6/2014,"60,38"
25/6/2014,"56,32"
24/6/2014,"64,63"
23/6/2014,"63,37"
22/6/2014,"51,16"
21/6/2014,"55,25"
20/6/2014,"62,50"
19/6/2014,"59,52"
18/6/2014,"60,43"
17/6/2014,"51,08"
16/6/2014,"41,18"
15/6/2014,"19,71"
14/6/2014,"41,34"
13/6/2014,"56,90"
12/6/2014,"58,37"
11/6/2014,"55,24"
10/6/2014,"53,19"
9/6/2014,"48,95"
8/6/2014,"45,10"
7/6/2014,"41,12"
6/6/2014,"44,15"
5/6/2014,"52,48"
4/6/2014,"50,25"
3/6/2014,"51,21"
2/6/2014,"49,48"
1/6/2014,"38,53"
31/5/2014,"44,26"
30/5/2014,"50,19"
29/5/2014,"48,51"
28/5/2014,"49,07"
27/5/2014,"48,96"
26/5/2014,"46,09"
25/5/2014,"43,62"
24/5/2014,"46,95"
23/5/2014,"41,85"
22/5/2014,"36,35"
21/5/2014,"37,49"
20/5/2014,"45,12"
19/5/2014,"43,84"
18/5/2014,"45,02"
17/5/2014,"32,55"
16/5/2014,"37,83"
15/5/2014,"42,23"
14/5/2014,"41,09"
13/5/2014,"38,76"
12/5/2014,"46,72"
11/5/2014,"41,24"
10/5/2014,"47,39"
9/5/2014,"51,12"
8/5/2014,"48,24"
7/5/2014,"49,78"
6/5/2014,"46,72"
5/5/2014,"45,05"
4/5/2014,"39,00"
3/5/2014,"27,87"
2/5/2014,"22,85"
1/5/2014,"28,88"
30/4/2014,"37,63"
29/4/2014,"35,81"
28/4/2014,"35,27"
27/4/2014,"15,17"
26/4/2014,"9,95"
25/4/2014,"11,87"
24/4/2014,"32,27"
23/4/2014,"37,19"
22/4/2014,"28,64"
21/4/2014,"31,04"
20/4/2014,"16,35"
19/4/2014,"23,43"
18/4/2014,"24,14"
17/4/2014,"25,18"
16/4/2014,"37,30"
15/4/2014,"37,20"
14/4/2014,"26,11"
13/4/2014,"12,38"
12/4/2014,"12,91"
11/4/2014,"28,74"
10/4/2014,"33,69"
9/4/2014,"32,57"
8/4/2014,"35,66"
7/4/2014,"33,95"
6/4/2014,"23,15"
5/4/2014,"19,87"
4/4/2014,"10,12"
3/4/2014,"30,62"
2/4/2014,"33,84"
1/4/2014,"21,25"
31/3/2014,"34,80"
30/3/2014,"25,68"
29/3/2014,"27,63"
28/3/2014,"37,04"
27/3/2014,"51,54"
26/3/2014,"16,49"
25/3/2014,"9,65"
24/3/2014,"29,20"
23/3/2014,"17,54"
22/3/2014,"18,10"
21/3/2014,"35,05"
20/3/2014,"41,26"
19/3/2014,"34,03"
18/3/2014,"38,90"
17/3/2014,"45,61"
16/3/2014,"16,47"
15/3/2014,"29,60"
14/3/2014,"41,17"
13/3/2014,"41,38"
12/3/2014,"38,45"
11/3/2014,"29,17"
10/3/2014,"32,21"
9/3/2014,"9,06"
8/3/2014,"14,97"
7/3/2014,"42,07"
6/3/2014,"45,68"
5/3/2014,"16,76"
4/3/2014,"2,84"
3/3/2014,"1,27"
2/3/2014,"0,78"
1/3/2014,"2,28"
28/2/2014,"5,70"
27/2/2014,"28,72"
26/2/2014,"23,78"
25/2/2014,"17,91"
24/2/2014,"34,68"
23/2/2014,"6,29"
22/2/2014,"18,37"
21/2/2014,"16,51"
20/2/2014,"10,29"
19/2/2014,"27,31"
18/2/2014,"45,37"
17/2/2014,"40,20"
16/2/2014,"23,01"
15/2/2014,"18,61"
14/2/2014,"3,12"
13/2/2014,"6,63"
12/2/2014,"20,22"
11/2/2014,"19,41"
10/2/2014,"3,18"
9/2/2014,"0,48"
8/2/2014,"1,10"
7/2/2014,"3,20"
6/2/2014,"5,02"
5/2/2014,"12,04"
4/2/2014,"24,63"
3/2/2014,"26,31"
2/2/2014,"26,27"
1/2/2014,"10,88"
31/1/2014,"39,42"
30/1/2014,"28,14"
29/1/2014,"28,72"
28/1/2014,"4,95"
27/1/2014,"15,76"
26/1/2014,"25,99"
25/1/2014,"20,58"
24/1/2014,"40,64"
23/1/2014,"44,46"
22/1/2014,"47,00"
21/1/2014,"50,71"
20/1/2014,"37,81"
19/1/2014,"33,87"
18/1/2014,"43,67"
17/1/2014,"40,71"
16/1/2014,"41,78"
15/1/2014,"49,86"
14/1/2014,"33,35"
13/1/2014,"38,82"
12/1/2014,"37,67"
11/1/2014,"50,28"
10/1/2014,"56,20"
9/1/2014,"49,02"
8/1/2014,"41,21"
7/1/2014,"47,89"
6/1/2014,"13,59"
5/1/2014,"4,09"
4/1/2014,"4,99"
3/1/2014,"39,92"
2/1/2014,"25,28"
1/1/2014,"5,81"
31/12/2013,"24,26"
30/12/2013,"45,40"
29/12/2013,"41,24"
28/12/2013,"22,65"
27/12/2013,"14,15"
26/12/2013,"12,84"
25/12/2013,"5,42"
24/12/2013,"9,18"
23/12/2013,"60,77"
22/12/2013,"71,64"
21/12/2013,"80,82"
20/12/2013,"56,26"
19/12/2013,"73,06"
18/12/2013,"91,89"
17/12/2013,"91,48"
16/12/2013,"75,26"
15/12/2013,"74,84"
14/12/2013,"80,51"
13/12/2013,"90,44"
12/12/2013,"87,59"
11/12/2013,"69,78"
10/12/2013,"86,74"
9/12/2013,"85,68"
8/12/2013,"93,11"
7/12/2013,"86,37"
6/12/2013,"72,43"
5/12/2013,"80,26"
4/12/2013,"87,63"
3/12/2013,"81,51"
2/12/2013,"69,92"
1/12/2013,"49,71"
30/11/2013,"53,02"
29/11/2013,"56,62"
28/11/2013,"55,86"
27/11/2013,"48,49"
26/11/2013,"46,02"
25/11/2013,"40,65"
24/11/2013,"35,86"
23/11/2013,"45,97"
22/11/2013,"49,74"
21/11/2013,"47,06"
20/11/2013,"48,13"
19/11/2013,"35,39"
18/11/2013,"45,21"
17/11/2013,"48,03"
16/11/2013,"42,83"
15/11/2013,"30,80"
14/11/2013,"32,65"
13/11/2013,"37,23"
12/11/2013,"44,37"
11/11/2013,"39,55"
10/11/2013,"22,26"
9/11/2013,"37,97"
8/11/2013,"42,36"
7/11/2013,"50,37"
6/11/2013,"48,80"
5/11/2013,"29,69"
4/11/2013,"15,97"
3/11/2013,"41,57"
2/11/2013,"36,50"
1/11/2013,"45,23"
31/10/2013,"52,88"
30/10/2013,"47,60"
29/10/2013,"41,22"
28/10/2013,"38,56"
27/10/2013,"45,06"
26/10/2013,"52,06"
25/10/2013,"48,57"
24/10/2013,"47,33"
23/10/2013,"46,03"
22/10/2013,"34,25"
21/10/2013,"44,89"
20/10/2013,"44,63"
19/10/2013,"39,83"
18/10/2013,"49,06"
17/10/2013,"61,46"
16/10/2013,"54,46"
15/10/2013,"51,36"
14/10/2013,"63,65"
13/10/2013,"51,35"
12/10/2013,"55,47"
11/10/2013,"52,91"
10/10/2013,"51,14"
9/10/2013,"52,05"
8/10/2013,"61,74"
7/10/2013,"62,81"
6/10/2013,"51,92"
5/10/2013,"57,85"
4/10/2013,"67,25"
3/10/2013,"54,03"
2/10/2013,"63,71"
1/10/2013,"51,39"
30/9/2013,"48,25"
29/9/2013,"37,54"
28/9/2013,"43,64"
27/9/2013,"53,38"
26/9/2013,"63,58"
25/9/2013,"64,01"
24/9/2013,"61,23"
23/9/2013,"56,53"
22/9/2013,"49,56"
21/9/2013,"49,16"
20/9/2013,"55,02"
19/9/2013,"53,05"
18/9/2013,"52,62"
17/9/2013,"49,60"
16/9/2013,"53,27"
15/9/2013,"38,05"
14/9/2013,"50,89"
13/9/2013,"50,63"
12/9/2013,"44,69"
11/9/2013,"32,06"
10/9/2013,"51,22"
9/9/2013,"51,40"
8/9/2013,"46,43"
7/9/2013,"50,62"
6/9/2013,"57,07"
5/9/2013,"51,38"
4/9/2013,"51,12"
3/9/2013,"52,74"
2/9/2013,"48,44"
1/9/2013,"38,88"
31/8/2013,"37,98"
30/8/2013,"50,97"
29/8/2013,"47,31"
28/8/2013,"47,94"
27/8/2013,"51,95"
26/8/2013,"48,71"
25/8/2013,"43,42"
24/8/2013,"45,69"
23/8/2013,"54,31"
22/8/2013,"54,40"
21/8/2013,"54,68"
20/8/2013,"49,06"
19/8/2013,"50,89"
18/8/2013,"48,74"
17/8/2013,"49,59"
16/8/2013,"49,02"
15/8/2013,"47,41"
14/8/2013,"46,20"
13/8/2013,"43,08"
12/8/2013,"46,17"
11/8/2013,"40,60"
10/8/2013,"43,18"
9/8/2013,"47,58"
8/8/2013,"48,93"
7/8/2013,"48,39"
6/8/2013,"51,33"
5/8/2013,"50,91"
4/8/2013,"48,22"
3/8/2013,"50,89"
2/8/2013,"48,68"
1/8/2013,"44,61"
31/7/2013,"51,36"
30/7/2013,"54,15"
29/7/2013,"49,82"
28/7/2013,"31,84"
27/7/2013,"47,26"
26/7/2013,"54,45"
25/7/2013,"58,36"
24/7/2013,"56,46"
23/7/2013,"56,93"
22/7/2013,"57,40"
21/7/2013,"50,12"
20/7/2013,"51,07"
19/7/2013,"56,71"
18/7/2013,"53,91"
17/7/2013,"55,74"
16/7/2013,"56,29"
15/7/2013,"55,36"
14/7/2013,"53,50"
13/7/2013,"58,52"
12/7/2013,"61,86"
11/7/2013,"53,73"
10/7/2013,"50,17"
9/7/2013,"47,88"
8/7/2013,"45,23"
7/7/2013,"38,59"
6/7/2013,"43,53"
5/7/2013,"43,42"
4/7/2013,"48,10"
3/7/2013,"50,31"
2/7/2013,"49,19"
1/7/2013,"44,82"
30/6/2013,"28,24"
29/6/2013,"30,78"
28/6/2013,"39,46"
27/6/2013,"34,33"
26/6/2013,"37,15"
25/6/2013,"37,29"
24/6/2013,"24,13"
23/6/2013,"24,56"
22/6/2013,"47,69"
21/6/2013,"49,56"
20/6/2013,"49,35"
19/6/2013,"47,69"
18/6/2013,"46,84"
17/6/2013,"42,22"
16/6/2013,"40,03"
15/6/2013,"46,67"
14/6/2013,"45,45"
13/6/2013,"47,55"
12/6/2013,"50,14"
11/6/2013,"46,34"
10/6/2013,"44,92"
9/6/2013,"36,47"
8/6/2013,"45,97"
7/6/2013,"49,08"
6/6/2013,"49,25"
5/6/2013,"51,10"
4/6/2013,"46,24"
3/6/2013,"36,64"
2/6/2013,"18,18"
1/6/2013,"32,72"
31/5/2013,"41,17"
30/5/2013,"43,60"
29/5/2013,"38,93"
28/5/2013,"42,87"
27/5/2013,"46,98"
26/5/2013,"40,98"
25/5/2013,"40,18"
24/5/2013,"41,22"
23/5/2013,"41,34"
22/5/2013,"41,31"
21/5/2013,"50,50"
20/5/2013,"49,26"
19/5/2013,"39,68"
18/5/2013,"28,71"
17/5/2013,"40,95"
16/5/2013,"39,34"
15/5/2013,"36,15"
14/5/2013,"49,02"
13/5/2013,"45,47"
12/5/2013,"32,89"
11/5/2013,"45,99"
10/5/2013,"45,48"
9/5/2013,"50,87"
8/5/2013,"49,39"
7/5/2013,"44,98"
6/5/2013,"53,22"
5/5/2013,"45,19"
4/5/2013,"46,93"
3/5/2013,"44,56"
2/5/2013,"46,47"
1/5/2013,"43,32"
30/4/2013,"38,45"
29/4/2013,"21,57"
28/4/2013,"3,51"
27/4/2013,"11,44"
26/4/2013,"35,77"
25/4/2013,"46,61"
24/4/2013,"44,10"
23/4/2013,"39,32"
22/4/2013,"30,86"
21/4/2013,"12,67"
20/4/2013,"5,78"
19/4/2013,"1,66"
18/4/2013,"32,25"
17/4/2013,"40,54"
16/4/2013,"48,62"
15/4/2013,"44,77"
14/4/2013,"4,20"
13/4/2013,"9,34"
12/4/2013,"7,95"
11/4/2013,"1,38"
10/4/2013,"3,72"
9/4/2013,"3,57"
8/4/2013,"2,43"
7/4/2013,"2,32"
6/4/2013,"1,38"
5/4/2013,"3,21"
4/4/2013,"19,89"
3/4/2013,"23,88"
2/4/2013,"3,79"
1/4/2013,"0,00"
31/3/2013,"1,30"
30/3/2013,"0,31"
29/3/2013,"0,00"
28/3/2013,"0,13"
27/3/2013,"15,88"
26/3/2013,"19,22"
25/3/2013,"9,94"
24/3/2013,"8,54"
23/3/2013,"37,20"
22/3/2013,"13,69"
21/3/2013,"37,16"
20/3/2013,"40,20"
19/3/2013,"54,76"
18/3/2013,"13,83"
17/3/2013,"37,46"
16/3/2013,"36,86"
15/3/2013,"46,80"
14/3/2013,"17,85"
13/3/2013,"7,40"
12/3/2013,"39,04"
11/3/2013,"5,83"
10/3/2013,"4,40"
9/3/2013,"12,60"
8/3/2013,"22,59"
7/3/2013,"29,61"
6/3/2013,"47,58"
5/3/2013,"48,07"
4/3/2013,"43,90"
3/3/2013,"50,88"
2/3/2013,"52,82"
1/3/2013,"46,58"
28/2/2013,"49,38"
27/2/2013,"49,90"
26/2/2013,"58,27"
25/2/2013,"55,09"
24/2/2013,"43,67"
23/2/2013,"26,29"
22/2/2013,"45,67"
21/2/2013,"49,39"
20/2/2013,"62,51"
19/2/2013,"58,67"
18/2/2013,"59,01"
17/2/2013,"48,80"
16/2/2013,"62,22"
15/2/2013,"58,53"
14/2/2013,"57,91"
13/2/2013,"47,41"
12/2/2013,"45,86"
11/2/2013,"32,25"
10/2/2013,"28,09"
9/2/2013,"49,14"
8/2/2013,"37,55"
7/2/2013,"40,46"
6/2/2013,"19,44"
5/2/2013,"49,86"
4/2/2013,"55,31"
3/2/2013,"25,37"
2/2/2013,"7,69"
1/2/2013,"37,45"
31/1/2013,"57,06"
30/1/2013,"49,59"
29/1/2013,"53,42"
28/1/2013,"45,60"
27/1/2013,"35,15"
26/1/2013,"40,59"
25/1/2013,"58,93"
24/1/2013,"40,24"
23/1/2013,"38,44"
22/1/2013,"36,15"
21/1/2013,"42,67"
20/1/2013,"20,05"
19/1/2013,"38,16"
18/1/2013,"49,03"
17/1/2013,"52,11"
16/1/2013,"51,13"
15/1/2013,"57,81"
14/1/2013,"60,08"
13/1/2013,"45,50"
12/1/2013,"53,28"
11/1/2013,"71,09"
10/1/2013,"64,37"
9/1/2013,"66,34"
8/1/2013,"67,42"
7/1/2013,"62,10"
6/1/2013,"57,02"
5/1/2013,"57,50"
4/1/2013,"60,34"
3/1/2013,"54,60"
2/1/2013,"47,67"
1/1/2013,"32,21"
31/12/2012,"26,08"
30/12/2012,"35,31"
29/12/2012,"20,81"
28/12/2012,"42,56"
27/12/2012,"34,53"
26/12/2012,"27,22"
25/12/2012,"11,62"
24/12/2012,"14,31"
23/12/2012,"29,24"
22/12/2012,"37,62"
21/12/2012,"30,79"
20/12/2012,"37,55"
19/12/2012,"50,05"
18/12/2012,"52,15"
17/12/2012,"49,18"
16/12/2012,"21,80"
15/12/2012,"32,73"
14/12/2012,"38,62"
13/12/2012,"52,62"
12/12/2012,"67,51"
11/12/2012,"63,99"
10/12/2012,"58,55"
9/12/2012,"54,02"
8/12/2012,"48,12"
7/12/2012,"51,81"
6/12/2012,"52,83"
5/12/2012,"48,80"
4/12/2012,"48,44"
3/12/2012,"56,85"
2/12/2012,"49,16"
1/12/2012,"48,82"
30/11/2012,"48,08"
29/11/2012,"36,69"
28/11/2012,"37,84"
27/11/2012,"44,23"
26/11/2012,"45,24"
25/11/2012,"46,58"
24/11/2012,"33,59"
23/11/2012,"45,19"
22/11/2012,"52,29"
21/11/2012,"52,22"
20/11/2012,"49,61"
19/11/2012,"53,61"
18/11/2012,"43,81"
