OMIE - Mercado de electricidad,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Tecnologias que marcan el precio marginal del mercado diario,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Dia,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
16/06/21,NaN,RE,HI,HI,HI,HI,RE,NaN,HI,TCC,HI,HI,HI,HI,HI,TCC,HI,HI,TCC,HI,HI,HI,HI,TCC
17/06/21,HI,HI,HI,HI,HI,HI,HI,RE,HI,HI,HI,HI,HI,HI,TCC,HI,HI,TCC,HI,HI,HI,RE,HI,HI
18/06/21,HI,RE,TCC,NaN,TCC,HI,TCC,TCC,RE,HI,TCC,RE,TCC,HI,HI,HI,TCC,TCC,HI,RE,HI,HI,HI,HI
19/06/21,HI,HI,TCC,NaN,NaN,TCC,HI,HI,TCC,TCC,NaN,HI,HI,TCC,TCC,TCC,TCC,TCC,HI,TCC,TCC,NaN,HI,TCC
20/06/21,HI,HI,HI,RE,HI,HI,RE,RE,RE,RE,RE,RE,HI,RE,RE,RE,RE,RE,RE,HI,RE,HI,TCC,HI
21/06/21,HI,HI,HI,HI,HI,HI,NaN,HI,HI,RE,HI,RE,HI,HI,HI,NaN,NaN,RE,HI,TCC,HI,TCC,BG,HI
22/06/21,HI,HI,HI,HI,TCC,HI,HI,TCC,HI,HI,TCC,TCC,TCC,TCC,HI,HI,RE,TCC,HI,HI,TCC,HI,TCC,RE
23/06/21,HI,HI,HI,HI,RE,HI,TCC,HI,NaN,HI,NaN,HI,HI,TCC,TCC,HI,HI,TCC,BG,HI,HI,HI,NaN,RE
24/06/21,NaN,RE,HI,TCC,HI,HI,RE,TCC,HI,HI,HI,HI,HI,HI,HI,HI,TCC,HI,TCC,NaN,HI,TCC,HI,HI
25/06/21,HI,HI,HI,RE,RE,HI,HI,BG,HI,NaN,HI,TCC,HI,HI,HI,HI,HI,RE,HI,HI,NaN,NaN,HI,HI
26/06/21,RE,BG,HI,HI,BG,HI,HI,HI,HI,HI,HI,HI,RE,HI,HI,RE,HI,HI,HI,HI,HI,BG,HI,HI
27/06/21,HI,HI,RE,HI,HI,HI,NaN,RE,RE,HI,HI,HI,RE,RE,RE,RE,RE,RE,RE,RE,RE,BG,HI,HI
28/06/21,HI,HI,RE,HI,RE,RE,HI,HI,HI,HI,HI,HI,HI,HI,HI,HI,RE,HI,NaN,NaN,HI,HI,TCC,HI
29/06/21,HI,HI,HI,HI,HI,RE,TCC,HI,HI,RE,BG,TCC,NaN,HI,HI,TCC,HI,TCC,HI,HI,TCC,HI,HI,HI
30/06/21,HI,TCC,HI,HI,HI,NaN,HI,TCC,BG,TCC,TCC,HI,TCC,HI,TCC,HI,HI,TCC,HI,TCC,TCC,HI,HI,HI
01/07/21,BG,TCC,HI,TCC,TCC,TCC,TCC,HI,HI,BG,HI,TCC,TCC,HI,TCC,TCC,TCC,HI,TCC,HI,HI,HI,BG,TCC
02/07/21,BG,HI,HI,HI,HI,HI,NaN,HI,HI,BG,HI,HI,HI,TCC,HI,TCC,TCC,HI,HI,HI,BG,HI,BG,HI
03/07/21,HI,NaN,HI,HI,HI,NaN,NaN,RE,HI,BG,HI,HI,HI,HI,HI,HI,HI,RE,HI,BG,HI,HI,HI,NaN
04/07/21,HI,HI,HI,RE,TCC,TCC,HI,RE,HI,RE,HI,RE,RE,HI,HI,HI,RE,HI,TCC,HI,HI,HI,HI,HI
05/07/21,NaN,HI,TCC,HI,HI,RE,TCC,HI,HI,HI,HI,BG,HI,HI,HI,RE,TCC,HI,HI,HI,HI,HI,TCC,HI
06/07/21,RE,HI,HI,HI,HI,HI,RE,HI,BG,TCC,NaN,HI,RE,RE,HI,RE,HI,HI,HI,TCC,HI,TCC,TCC,BG
07/07/21,TCC,HI,HI,HI,HI,HI,NaN,TCC,TCC,HI,RE,HI,TCC,HI,NaN,HI,NaN,TCC,TCC,HI,HI,BG,HI,HI
08/07/21,NaN,HI,HI,RE,TCC,TCC,HI,HI,RE,HI,HI,HI,HI,TER,RE,HI,TCC,HI,HI,TCC,TCC,HI,TCC,HI
09/07/21,TCC,HI,TCC,HI,HI,HI,HI,HI,BG,HI,HI,TCC,HI,HI,TCC,HI,RE,HI,HI,TCC,HI,HI,TCC,HI
10/07/21,RE,TCC,TCC,TCC,TCC,TCC,TCC,TCC,HI,HI,TCC,RE,RE,HI,HI,HI,TCC,HI,TCC,HI,NaN,HI,HI,BG
11/07/21,HI,HI,HI,HI,HI,HI,HI,RE,RE,HI,HI,HI,HI,HI,HI,HI,TCC,HI,HI,RE,TCC,BG,HI,TCC
12/07/21,HI,HI,RE,TCC,TCC,HI,RE,TCC,BG,TCC,HI,HI,HI,RE,TCC,HI,TCC,TCC,TCC,TCC,RE,TCC,HI,HI
13/07/21,HI,RE,HI,HI,RE,HI,TCC,HI,BG,TCC,HI,TER,NaN,TCC,HI,HI,HI,HI,HI,TCC,NaN,HI,TER,HI
14/07/21,HI,HI,HI,HI,RE,RE,HI,HI,HI,HI,RE,NaN,TCC,HI,HI,RE,HI,RE,HI,TCC,BG,BG,RE,HI
15/07/21,HI,HI,TCC,TCC,RE,TCC,HI,TCC,HI,RE,RE,HI,TCC,HI,HI,HI,HI,HI,NaN,HI,HI,BG,HI,RE
16/07/21,HI,RE,HI,HI,HI,RE,NaN,HI,HI,HI,HI,HI,RE,RE,NaN,RE,RE,RE,NaN,HI,HI,TCC,HI,HI
17/07/21,RE,RE,HI,HI,HI,HI,RE,RE,HI,HI,HI,HI,HI,HI,HI,HI,HI,RE,RE,NaN,HI,HI,HI,HI
18/07/21,HI,HI,RE,HI,HI,HI,HI,HI,TCC,TCC,RE,TCC,HI,HI,RE,RE,RE,TCC,HI,RE,RE,HI,HI,NaN
19/07/21,TCC,TCC,HI,RE,HI,TCC,HI,TCC,RE,TCC,HI,HI,HI,HI,NaN,HI,HI,RE,NaN,BG,BG,BG,TCC,TCC
20/07/21,HI,HI,RE,RE,HI,HI,HI,BG,BG,HI,HI,HI,TCC,NaN,HI,NaN,HI,HI,HI,NaN,BG,BG,BG,NaN
21/07/21,BG,TCC,HI,RE,BG,HI,HI,HI,HI,TCC,HI,HI,NaN,HI,NaN,TCC,HI,TCC,HI,HI,TCC,NaN,HI,NaN
22/07/21,TCC,HI,HI,HI,HI,HI,TCC,HI,TCC,TCC,TCC,TCC,NaN,TCC,HI,BG,TER,HI,TCC,NaN,TCC,TCC,TCC,HI
23/07/21,HI,HI,HI,HI,TCC,TCC,HI,HI,HI,HI,HI,HI,HI,TCC,TCC,RE,RE,TCC,TCC,HI,NaN,HI,HI,HI
24/07/21,RE,HI,HI,TCC,RE,HI,HI,HI,RE,TCC,HI,HI,HI,HI,HI,TCC,TCC,RE,HI,HI,HI,HI,HI,BG
25/07/21,HI,HI,HI,HI,HI,HI,HI,TCC,TCC,HI,HI,HI,HI,HI,HI,HI,HI,RE,HI,RE,HI,HI,BG,BG
26/07/21,HI,NaN,HI,HI,RE,HI,TCC,RE,BG,TCC,TCC,HI,HI,HI,RE,RE,HI,HI,HI,TCC,BG,BG,BG,HI
27/07/21,HI,HI,HI,HI,TCC,TCC,TCC,HI,HI,HI,HI,TCC,HI,HI,NaN,TCC,TCC,TCC,TCC,HI,TCC,TCC,TCC,TCC
28/07/21,TCC,TCC,TCC,RE,TCC,TCC,RE,HI,HI,HI,HI,HI,HI,BG,HI,HI,HI,HI,HI,HI,HI,HI,RE,RE
29/07/21,HI,RE,TER,HI,NaN,NaN,HI,HI,TCC,TCC,TER,TER,HI,TER,RE,HI,TCC,HI,BG,BG,TCC,TCC,TCC,HI
30/07/21,BG,HI,BG,NaN,RE,RE,HI,BG,HI,NaN,HI,BG,BG,RE,BG,HI,RE,HI,HI,HI,HI,BG,HI,HI
31/07/21,HI,HI,HI,RE,RE,HI,HI,HI,HI,HI,RE,RE,RE,RE,RE,RE,RE,RE,RE,HI,HI,HI,HI,BG
01/08/21,HI,NaN,RE,HI,HI,HI,HI,HI,HI,RE,HI,HI,HI,RE,HI,HI,RE,HI,RE,HI,BG,HI,HI,HI
02/08/21,HI,NaN,HI,RE,HI,HI,HI,TCC,HI,TCC,HI,HI,TCC,TCC,HI,BG,HI,HI,HI,HI,BG,BG,HI,HI
03/08/21,HI,HI,TCC,TCC,NaN,BG,BG,HI,HI,HI,HI,HI,BG,HI,HI,HI,HI,HI,HI,BG,HI,BG,HI,RE
04/08/21,RE,HI,NaN,TCC,TCC,NaN,HI,BG,TCC,TCC,BG,RE,HI,HI,TCC,RE,RE,RE,HI,BG,HI,HI,HI,TCC
05/08/21,HI,HI,HI,TCC,HI,TCC,HI,HI,HI,TCC,HI,HI,NaN,RE,RE,RE,RE,RE,RE,RE,TCC,TCC,HI,TCC
06/08/21,HI,HI,HI,NaN,NaN,BG,HI,NaN,HI,NaN,BG,BG,HI,HI,HI,RE,HI,RE,RE,HI,BG,BG,BG,HI
07/08/21,HI,NaN,HI,HI,RE,RE,NaN,HI,HI,RE,HI,HI,RE,RE,RE,RE,RE,RE,RE,HI,RE,HI,BG,HI
08/08/21,HI,RE,HI,HI,HI,HI,HI,HI,HI,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,HI,HI,HI,HI
09/08/21,HI,HI,HI,NaN,HI,HI,BG,HI,HI,HI,HI,HI,HI,HI,BG,HI,HI,HI,TCC,BG,HI,BG,BG,NaN
10/08/21,HI,HI,RE,RE,HI,HI,TCC,HI,BG,HI,HI,HI,HI,HI,TCC,TCC,RE,TCC,TCC,HI,HI,HI,HI,HI
11/08/21,HI,RE,RE,HI,HI,TCC,BG,HI,BG,RE,HI,HI,HI,HI,RE,RE,RE,HI,BG,TCC,HI,HI,HI,HI
12/08/21,HI,HI,TCC,TCC,TCC,TCC,HI,RE,HI,RE,HI,HI,HI,HI,HI,TCC,TCC,TCC,HI,NaN,NaN,TCC,HI,HI
13/08/21,HI,HI,RE,RE,HI,TCC,HI,HI,HI,RE,TCC,TCC,HI,HI,HI,TCC,BG,TCC,TCC,HI,BG,BG,HI,HI
14/08/21,TCC,HI,RE,TCC,HI,HI,TCC,HI,HI,HI,HI,HI,BG,HI,RE,HI,HI,HI,TCC,HI,TCC,BG,BG,HI
15/08/21,HI,TCC,HI,TCC,HI,HI,HI,HI,HI,TER,BG,NaN,RE,NaN,RE,HI,HI,HI,HI,TCC,HI,HI,HI,TCC
16/08/21,RE,HI,HI,HI,HI,HI,RE,HI,HI,HI,HI,HI,HI,HI,RE,RE,RE,RE,RE,HI,HI,HI,NaN,HI
17/08/21,RE,RE,HI,HI,HI,HI,RE,RE,RE,RE,RE,RE,RE,HI,HI,HI,RE,RE,RE,RE,RE,HI,HI,HI
18/08/21,HI,HI,HI,HI,HI,HI,HI,RE,HI,RE,RE,HI,HI,HI,HI,HI,HI,HI,HI,RE,HI,HI,TCC,HI
19/08/21,HI,HI,HI,HI,HI,HI,NaN,HI,RE,NaN,TER,RE,HI,HI,NaN,HI,HI,HI,HI,TCC,TCC,BG,TCC,HI
20/08/21,TCC,TCC,HI,NaN,HI,NaN,TCC,HI,HI,TCC,HI,HI,HI,HI,HI,TCC,TCC,TCC,RE,HI,HI,RE,TCC,TCC
21/08/21,HI,TCC,TCC,TCC,HI,RE,HI,TCC,HI,TCC,TCC,TCC,NaN,RE,HI,HI,HI,HI,RE,TCC,HI,BG,HI,HI
22/08/21,TCC,HI,HI,TCC,HI,RE,TCC,TCC,HI,HI,HI,HI,HI,HI,TCC,TCC,TCC,TCC,TCC,HI,HI,HI,NaN,HI
23/08/21,HI,RE,RE,RE,RE,RE,RE,RE,TCC,TCC,NaN,HI,HI,HI,HI,HI,HI,HI,TCC,TCC,TCC,HI,TCC,HI
24/08/21,RE,RE,RE,RE,RE,RE,RE,HI,RE,RE,TCC,RE,HI,HI,TCC,TCC,HI,RE,RE,TCC,RE,HI,HI,TCC
25/08/21,TCC,RE,HI,TCC,TCC,TCC,TCC,TCC,TCC,HI,TCC,HI,TCC,HI,TCC,HI,TCC,TCC,TCC,TCC,HI,HI,HI,TCC
26/08/21,TCC,HI,HI,BG,HI,TCC,NaN,TCC,TCC,TCC,BG,HI,TCC,HI,HI,TCC,HI,TCC,HI,TCC,TCC,BG,HI,TCC
27/08/21,HI,TCC,TCC,HI,HI,HI,TCC,TCC,NaN,TCC,HI,HI,HI,HI,HI,TCC,TCC,TCC,RE,HI,TCC,HI,HI,TCC
28/08/21,HI,HI,HI,HI,HI,HI,HI,RE,HI,BG,TCC,RE,HI,RE,HI,HI,HI,HI,HI,RE,HI,NaN,HI,HI
29/08/21,RE,RE,RE,RE,RE,RE,RE,RE,TCC,HI,RE,RE,RE,RE,HI,RE,HI,RE,RE,BG,HI,TCC,TCC,HI
30/08/21,TCC,RE,TCC,TCC,RE,HI,NaN,HI,BG,TCC,TCC,TCC,TCC,TCC,BG,HI,HI,TCC,TCC,HI,HI,TCC,TCC,TCC
31/08/21,HI,NaN,HI,HI,HI,HI,TCC,TCC,HI,BG,HI,HI,HI,HI,HI,TCC,HI,HI,TCC,TCC,HI,TCC,TCC,HI
01/09/21,HI,TCC,TCC,TCC,TCC,TCC,HI,TCC,TCC,TCC,BG,HI,HI,HI,HI,HI,HI,HI,TCC,HI,TCC,HI,TCC,BG
02/09/21,BG,BG,TCC,HI,HI,HI,HI,TCC,NaN,TCC,TCC,HI,TCC,TCC,TCC,HI,HI,HI,TCC,HI,BG,HI,NaN,HI
03/09/21,HI,TCC,HI,HI,HI,RE,HI,TCC,HI,TCC,HI,HI,RE,HI,TCC,TER,TCC,TCC,RE,HI,HI,TCC,HI,HI
04/09/21,HI,HI,HI,HI,BG,BG,BG,HI,RE,HI,RE,TCC,RE,RE,HI,HI,HI,TCC,RE,BG,NaN,HI,NaN,HI
05/09/21,HI,BG,TCC,TCC,TCC,TCC,TCC,TCC,TCC,HI,TER,HI,TER,HI,HI,TCC,HI,HI,RE,HI,BG,HI,HI,TCC
06/09/21,NaN,HI,RE,HI,HI,HI,TCC,HI,NaN,TCC,TCC,TCC,TCC,RE,TCC,RE,TCC,TCC,HI,HI,BG,BG,HI,TCC
07/09/21,BG,RE,HI,TER,TER,HI,TER,TCC,HI,TCC,HI,HI,HI,TCC,RE,HI,HI,HI,TCC,TCC,HI,RE,HI,TCC
08/09/21,HI,RE,TCC,HI,TCC,TCC,TCC,HI,HI,TCC,TCC,TCC,TCC,TER,HI,TCC,RE,TCC,HI,HI,HI,HI,HI,TCC
09/09/21,HI,TCC,TCC,RE,HI,TER,TCC,HI,HI,TCC,TCC,RE,HI,TCC,RE,RE,TCC,TCC,HI,HI,BG,HI,BG,TCC
10/09/21,BG,BG,TCC,TCC,TCC,HI,TCC,HI,HI,HI,HI,BG,BG,BG,TCC,TCC,TCC,TCC,TCC,HI,HI,HI,NaN,HI
11/09/21,HI,HI,HI,HI,HI,HI,TCC,HI,HI,NaN,TCC,HI,HI,TCC,HI,TCC,TER,RE,HI,HI,TCC,BG,TCC,HI
12/09/21,HI,HI,HI,HI,HI,HI,HI,HI,HI,TCC,HI,TER,HI,HI,HI,HI,TCC,HI,HI,HI,HI,HI,HI,HI
13/09/21,TCC,TCC,TCC,TCC,HI,HI,BG,TCC,HI,BG,TCC,HI,HI,HI,TCC,HI,RE,HI,HI,HI,HI,HI,TCC,TCC
14/09/21,TCC,TCC,HI,HI,HI,TCC,RE,TCC,HI,TCC,TCC,HI,TCC,HI,TCC,TCC,NaN,TCC,HI,HI,HI,HI,HI,TCC
15/09/21,TCC,TCC,HI,NaN,NaN,HI,TCC,TCC,NaN,NaN,NaN,HI,NaN,HI,HI,HI,HI,HI,HI,NaN,RE,TCC,RE,TCC
16/09/21,HI,HI,NaN,NaN,NaN,NaN,HI,HI,TCC,HI,TCC,TCC,TCC,HI,TCC,HI,NaN,NaN,HI,HI,TCC,NaN,HI,HI
17/09/21,TCC,TCC,TCC,TCC,TCC,TCC,HI,TCC,HI,HI,TCC,TCC,RE,HI,HI,HI,HI,TCC,TCC,TCC,HI,TCC,TCC,RE
18/09/21,HI,HI,HI,RE,TCC,TCC,HI,HI,HI,HI,HI,RE,RE,HI,RE,TCC,TCC,TCC,TCC,HI,RE,HI,HI,HI
19/09/21,TCC,TCC,TCC,HI,TCC,TCC,RE,TCC,RE,HI,RE,HI,RE,HI,RE,RE,RE,RE,HI,TCC,HI,HI,TCC,HI
20/09/21,RE,HI,HI,RE,RE,RE,RE,HI,HI,TCC,HI,TCC,TCC,TCC,HI,HI,HI,HI,HI,HI,BG,NaN,TCC,RE
21/09/21,RE,RE,HI,HI,HI,RE,RE,HI,BG,HI,BG,HI,HI,RE,RE,RE,RE,HI,RE,HI,BG,HI,TCC,RE
22/09/21,RE,HI,RE,HI,RE,TCC,HI,NaN,BG,TCC,NaN,RE,HI,RE,HI,TCC,RE,HI,HI,NaN,HI,BG,TCC,HI
23/09/21,RE,RE,HI,HI,HI,HI,NaN,HI,HI,RE,HI,HI,TCC,TCC,HI,HI,HI,HI,HI,HI,HI,HI,HI,TCC
24/09/21,NaN,RE,HI,HI,TCC,NaN,HI,TCC,HI,HI,TCC,TCC,TCC,TCC,HI,HI,HI,HI,HI,HI,NaN,HI,RE,HI
25/09/21,HI,NaN,NaN,TCC,TCC,HI,TCC,RE,HI,RE,HI,HI,HI,RE,HI,HI,HI,HI,HI,BG,HI,HI,HI,HI
26/09/21,NaN,TCC,HI,HI,HI,HI,HI,HI,HI,HI,HI,RE,RE,RE,RE,RE,HI,RE,HI,BG,HI,HI,BG,BG
27/09/21,RE,TCC,TCC,TCC,TCC,TCC,HI,TCC,HI,HI,HI,HI,NaN,NaN,HI,HI,HI,NaN,NaN,HI,HI,HI,NaN,TCC
28/09/21,TCC,TCC,HI,HI,HI,HI,HI,HI,BG,HI,HI,TCC,HI,HI,RE,TCC,TER,NaN,HI,TCC,HI,TCC,HI,TCC
29/09/21,RE,RE,HI,HI,RE,HI,BG,HI,HI,HI,BG,HI,HI,HI,HI,RE,HI,HI,BG,HI,HI,NaN,HI,BG
30/09/21,RE,TER,TCC,TCC,TER,TER,RE,BG,HI,BG,HI,BG,HI,HI,HI,HI,HI,NaN,BG,HI,HI,HI,HI,BG
01/10/21,HI,BG,HI,HI,HI,HI,NaN,NaN,HI,HI,NaN,HI,RE,HI,HI,HI,HI,NaN,HI,BG,HI,HI,BG,NaN
02/10/21,HI,HI,HI,HI,HI,HI,HI,HI,BG,BG,HI,HI,RE,RE,RE,RE,RE,HI,RE,RE,BG,HI,RE,RE
03/10/21,RE,RE,HI,RE,RE,NaN,RE,RE,RE,RE,RE,RE,RE,RE,RE,HI,HI,HI,RE,BG,HI,HI,HI,RE
04/10/21,RE,RE,RE,RE,RE,TER,RE,HI,HI,HI,BG,NaN,RE,HI,RE,HI,HI,RE,HI,NaN,RE,NaN,HI,HI
05/10/21,BG,RE,TER,TER,TER,TER,BG,HI,HI,BG,RE,HI,BG,BG,RE,TER,RE,BG,HI,NaN,BG,HI,NaN,HI
06/10/21,HI,HI,HI,HI,HI,HI,HI,HI,BG,BG,HI,HI,HI,RE,HI,RE,HI,HI,HI,BG,HI,BG,HI,HI
07/10/21,HI,RE,HI,HI,HI,TCC,NaN,NaN,NaN,NaN,NaN,TER,RE,HI,HI,HI,RE,NaN,NaN,NaN,HI,NaN,NaN,TER
08/10/21,HI,TCC,HI,TCC,RE,TCC,HI,HI,BG,HI,BG,RE,HI,RE,TCC,TCC,HI,HI,NaN,TCC,TCC,BG,HI,HI
09/10/21,HI,NaN,HI,HI,RE,RE,HI,HI,HI,HI,BG,HI,HI,HI,HI,HI,RE,HI,RE,BG,HI,HI,HI,BG
10/10/21,RE,RE,NaN,RE,RE,RE,RE,NaN,BG,RE,RE,RE,HI,HI,RE,RE,RE,RE,HI,HI,BG,HI,HI,HI
11/10/21,RE,RE,RE,RE,RE,RE,HI,BG,BG,BG,HI,NaN,HI,BG,RE,RE,RE,HI,HI,HI,HI,HI,HI,HI
12/10/21,NaN,NaN,RE,RE,RE,RE,RE,HI,HI,HI,HI,RE,NaN,HI,RE,RE,RE,HI,HI,HI,HI,TCC,HI,HI
13/10/21,RE,RE,TER,TER,TER,RE,HI,HI,TCC,HI,TCC,RE,RE,RE,RE,RE,TCC,HI,TCC,NaN,BG,RE,TCC,TCC
14/10/21,HI,HI,TER,HI,HI,HI,NaN,BG,HI,BG,HI,HI,TCC,RE,RE,HI,HI,HI,HI,HI,RE,BG,TCC,HI
15/10/21,HI,NaN,TCC,HI,HI,TCC,HI,TCC,HI,NaN,BG,HI,TCC,HI,HI,HI,HI,TCC,BG,HI,HI,BG,BG,HI
16/10/21,HI,TCC,HI,RE,HI,HI,HI,HI,BG,HI,TCC,HI,TCC,TCC,TCC,TER,HI,TER,BG,HI,HI,HI,BG,TCC
17/10/21,RE,HI,HI,TCC,HI,RE,HI,HI,HI,HI,HI,HI,HI,HI,HI,TCC,TCC,TCC,RE,HI,RE,HI,NaN,HI
18/10/21,NaN,TCC,TCC,HI,TCC,TCC,TCC,HI,HI,BG,RE,TCC,HI,HI,HI,HI,TCC,BG,BG,HI,HI,HI,BG,TCC
19/10/21,HI,RE,RE,HI,TCC,TCC,HI,BG,HI,BG,HI,RE,HI,RE,RE,RE,HI,TCC,HI,BG,BG,BG,HI,HI
20/10/21,HI,RE,RE,RE,TCC,TCC,TCC,BG,BG,HI,HI,TCC,RE,RE,HI,TER,TER,HI,HI,HI,BG,NaN,HI,TCC
21/10/21,HI,HI,HI,HI,HI,HI,RE,HI,RE,HI,TCC,HI,RE,HI,HI,TCC,TCC,TCC,HI,HI,HI,HI,RE,HI
22/10/21,TCC,RE,HI,HI,HI,TCC,NaN,HI,BG,HI,BG,TCC,TCC,RE,RE,RE,HI,HI,HI,HI,HI,HI,HI,TCC
23/10/21,TCC,TCC,HI,RE,HI,RE,BG,TCC,HI,HI,HI,HI,RE,HI,RE,HI,TCC,TCC,HI,TCC,HI,HI,HI,BG
24/10/21,HI,HI,HI,TCC,TCC,HI,TCC,HI,HI,HI,HI,TCC,TCC,HI,RE,HI,HI,RE,HI,HI,BG,TCC,NaN,HI
25/10/21,TCC,HI,TCC,HI,HI,HI,HI,HI,HI,HI,HI,RE,NaN,TCC,RE,TCC,TCC,HI,HI,HI,HI,HI,TCC,RE
26/10/21,HI,HI,TCC,TCC,TCC,TCC,HI,HI,HI,HI,HI,HI,TCC,HI,TCC,TCC,HI,HI,HI,RE,HI,HI,BG,TCC
27/10/21,HI,HI,HI,NaN,NaN,NaN,TCC,BG,BG,HI,HI,RE,TCC,HI,RE,RE,RE,TCC,HI,BG,HI,HI,TCC,HI
28/10/21,HI,TCC,RE,HI,TCC,HI,TCC,HI,HI,HI,HI,HI,TCC,HI,RE,HI,RE,TCC,BG,RE,NaN,HI,HI,TCC
29/10/21,TER,RE,RE,TER,TER,TER,RE,TCC,BG,HI,BG,HI,TCC,RE,RE,TCC,RE,HI,BG,BG,BG,HI,RE,HI
30/10/21,NaN,RE,RE,HI,HI,HI,RE,RE,RE,BG,RE,TER,TER,BG,RE,RE,BG,RE,HI,HI,HI,HI,RE,RE
31/10/21,RE,RE,RE,RE,HI,HI,RE,RE,RE,RE,RE,HI,HI,HI,RE,RE,RE,HI,HI,RE,RE,HI,RE,RE
01/11/21,RE,RE,RE,RE,RE,RE,HI,RE,HI,RE,RE,RE,TCC,RE,TCC,TCC,RE,BG,HI,HI,BG,HI,HI,BG
02/11/21,RE,HI,RE,RE,RE,HI,RE,BG,BG,BG,TCC,RE,RE,RE,TCC,TCC,TCC,RE,HI,HI,HI,HI,HI,HI
03/11/21,TCC,TCC,HI,RE,RE,RE,TCC,BG,HI,HI,TCC,TCC,RE,TCC,RE,TCC,TCC,RE,HI,BG,RE,BG,HI,TCC
04/11/21,HI,RE,TER,RE,RE,RE,HI,BG,TER,HI,BG,HI,TCC,TCC,TCC,TCC,TCC,BG,HI,TER,BG,TCC,TCC,TCC
05/11/21,RE,RE,RE,HI,TER,RE,HI,HI,HI,BG,HI,RE,RE,TCC,RE,RE,HI,BG,NaN,BG,BG,HI,HI,HI
06/11/21,TER,HI,BG,RE,TER,RE,HI,TCC,RE,TCC,TER,HI,TCC,RE,RE,TCC,TER,HI,BG,BG,HI,HI,RE,BG
07/11/21,TER,RE,HI,RE,HI,RE,RE,RE,RE,HI,HI,RE,RE,RE,RE,RE,RE,HI,HI,BG,HI,HI,HI,HI
08/11/21,HI,HI,RE,TER,TER,RE,TCC,BG,HI,TCC,TCC,TER,RE,TER,TER,RE,RE,HI,HI,HI,BG,BG,HI,TCC
09/11/21,RE,TCC,RE,TCC,TCC,TCC,HI,NaN,TCC,HI,TCC,HI,RE,HI,RE,TCC,BG,BG,BG,RE,HI,HI,HI,TCC
10/11/21,RE,TCC,TCC,HI,TCC,HI,HI,BG,BG,RE,BG,HI,TCC,TCC,TCC,TCC,HI,NaN,HI,HI,HI,BG,HI,TCC
11/11/21,TCC,TCC,RE,RE,RE,TCC,TCC,BG,HI,TCC,HI,TCC,TCC,TCC,TCC,HI,RE,RE,TCC,BG,RE,NaN,NaN,HI
12/11/21,TCC,TCC,TCC,TCC,TCC,RE,TCC,HI,BG,HI,HI,TCC,TCC,TCC,TCC,TCC,TCC,NaN,HI,BG,HI,HI,TCC,RE
13/11/21,NaN,HI,TCC,HI,HI,HI,HI,TCC,TCC,TCC,TCC,TCC,TCC,TCC,TCC,TCC,TCC,HI,NaN,HI,HI,HI,TCC,TCC
14/11/21,HI,TCC,RE,HI,HI,TER,RE,RE,HI,TCC,HI,TCC,NaN,TCC,RE,HI,RE,RE,RE,HI,NaN,HI,HI,HI
15/11/21,RE,HI,HI,HI,RE,RE,HI,HI,BG,HI,TCC,NaN,TER,HI,HI,HI,TCC,NaN,RE,HI,NaN,HI,TCC,NaN
16/11/21,TCC,RE,HI,HI,HI,TCC,HI,TCC,HI,TCC,HI,NaN,TCC,HI,RE,NaN,HI,HI,BG,NaN,NaN,RE,TCC,TCC
17/11/21,HI,HI,HI,TCC,TCC,TCC,TCC,NaN,HI,HI,HI,RE,RE,RE,RE,RE,HI,HI,HI,HI,BG,NaN,HI,HI
18/11/21,HI,HI,TCC,RE,HI,NaN,HI,TCC,TCC,NaN,HI,HI,HI,RE,TCC,TCC,HI,NaN,HI,BG,MIP,NaN,TCC,HI
19/11/21,RE,HI,HI,RE,RE,HI,TCC,HI,HI,TCC,TCC,HI,TCC,TCC,TCC,TCC,HI,HI,HI,HI,HI,RE,TCC,TCC
20/11/21,RE,RE,RE,HI,RE,RE,TCC,TCC,TCC,HI,TCC,TCC,HI,TCC,RE,TCC,NaN,NaN,HI,HI,NaN,HI,HI,RE
21/11/21,HI,HI,HI,HI,TCC,TCC,RE,HI,TCC,HI,TCC,TCC,TCC,HI,HI,HI,RE,HI,RE,HI,HI,HI,HI,HI
22/11/21,HI,HI,TCC,TCC,TCC,TCC,HI,HI,BG,BG,HI,HI,TCC,HI,NaN,NaN,TCC,TCC,HI,HI,HI,TCC,HI,TCC
23/11/21,HI,TCC,TCC,RE,RE,RE,HI,TCC,RE,TCC,HI,HI,TCC,TCC,TCC,RE,NaN,TCC,HI,HI,HI,HI,TCC,RE
24/11/21,TCC,HI,HI,TCC,TCC,TCC,HI,BG,BG,BG,HI,HI,TCC,TCC,NaN,RE,TCC,TCC,HI,HI,HI,HI,TCC,HI
25/11/21,RE,HI,HI,RE,RE,TCC,HI,HI,HI,HI,HI,BG,TCC,RE,TCC,RE,HI,TCC,HI,RE,BG,HI,HI,TCC
26/11/21,BG,HI,TCC,RE,RE,HI,TCC,RE,HI,HI,TCC,NaN,HI,HI,HI,HI,HI,NaN,HI,HI,HI,BG,HI,RE
